"_id",Location-Name,Index,Primary-Key,Location-Alpha-2-ISO,Location-Alpha-3-ISO,Location-Numeric-Code-ISO-MF-OTHER,Location-Name-ISO,Region-Numeric-Code-ISO1,Region-Name-ISO1,Region-Numeric-Code-ISO2,Region-Name-ISO2,Region-Numeric-Code-ISO3,Region-Name-ISO3,Subregion-Numeric-Code-ISO1,Subregion-Name-ISO1,Subregion-Numeric-Code-ISO2,Subregion-Name-ISO2,Subregion-Numeric-Code-ISO3,Subregion-Name-ISO3,Subregion-Numeric-Code-ISO4,Subregion-Name-ISO4,Subregion-Numeric-Code-ISO5,Subregion-Name-ISO5,Location-Alpha-2-IATI,Location-Alpha-3-IATI,Location-Name-IATI,Region-Numeric-Code-IATI,Region-Name-IATI,Location-Name-DAC,Region-Numeric-Code-DAC,Region-Name-DAC,Location-Name-UNDP-HDI,Location-Alpha-3-USGOV,Location-Numeric-Code-USGOV,Location-Name-USGOV1,Location-Name-USGOV2,Region-Numeric-Code-USGOV,Region-Name-USGOV,World-Bank-Income-Group,UNDP-HDI-Location-Reference,Location-Name-General1,Location-Name-General2,HDI,Coordinate-Reference-Point,Latitude,Longitude,Location Type,LocationNameFinalNotes,ISO2Note,ISO3Note,HDI Note,Numeric-Code-Note
58642a2568c6b627b89e0a20,Bouvet Island,GEOM036,BVT,BV,BVT,74,Bouvet Island,2,Africa,,,,,18,Southern Africa,,,,,,,,,BV,BVT,,289,"South of Sahara, regional",,225,Africa (South of Sahara),,BVT,74,,,5,Sub-Saharan Africa,,,,,,Bouvet Island,-54.423199,3.413194,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a21,Botswana,GEOM037,BWA,BW,BWA,72,Botswana,2,Africa,,,,,18,Southern Africa,,,,,,,,,BW,BWA,BOTSWANA,289,"South of Sahara, regional",Botswana,225,Africa (South of Sahara),Botswana,BWA,72,Botswana,,5,Sub-Saharan Africa,Upper middle income,Botswana,,,0.697918743,Gaborone,-24.6282079,25.9231471,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a22,Belarus,GEOM038,BLR,BY,BLR,112,Belarus,150,Europe,,,,,151,Eastern Europe,,,,,,,,,BY,BLR,,89,"Europe, regional",,71,Europe,Belarus,BLR,112,,,2,Europe and Eurasia,Upper middle income,Belarus,,,0.798366518,Minsk,53.9045398,27.5615244,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a23,Belize,GEOM039,BLZ,BZ,BLZ,84,Belize,19,Americas,,,,,13,Central America,,,,,,,,,BZ,BLZ,BELIZE,389,"North & Central America, regional",Belize,377,America (North & Central America),Belize,BLZ,84,Belize,,6,Western Hemisphere,Upper middle income,Belize,,,0.714982235,Belmopan,17.2510114,-88.7590201,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a24,Canada,GEOM040,CAN,CA,CAN,124,Canada,19,Americas,,,,,21,Northern America,,,,,,,,,CA,CAN,,389,"North & Central America, regional",,377,America (North & Central America),Canada,CAN,124,,,6,Western Hemisphere,High income,Canada,,,0.913178984,Ottawa,45.4215296,-75.6971931,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a25,Cocos (Keeling) Islands,GEOM041,CCK,CC,CCK,166,Cocos (Keeling) Islands,9,Oceania,,,,,53,Australia and New Zealand,,,,,,,,,CC,CCK,,889,"Oceania, regional",,831,Oceania,,CCK,166,,,1,East Asia and Oceania,,,,,,West Island,64.770434,-21.5341294,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a26,"Congo, DRC",GEOM042,COD,CD,COD,180,"Congo, Democratic Republic of the",2,Africa,,,,,17,Middle Africa,,,,,,,,,CD,COD,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",289,"South of Sahara, regional","Congo, Dem. Rep.",225,Africa (South of Sahara),Congo (Democratic Republic of the),COD,180,Congo (Kinshasa),,5,Sub-Saharan Africa,Low income,Congo (Democratic Republic of the),,,0.756658911,Kinshasa,-4.4419311,15.2662931,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a27,Central African Republic,GEOM043,CAF,CF,CAF,140,Central African Republic,2,Africa,,,,,17,Middle Africa,,,,,,,,,CF,CAF,CENTRAL AFRICAN REPUBLIC (THE),289,"South of Sahara, regional",Central African Republic,225,Africa (South of Sahara),Central African Republic,CAF,140,Central African Republic,,5,Sub-Saharan Africa,Low income,Central African Republic,,,0.350131068,Bangui,4.3946735,18.5581899,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a28,Congo,GEOM044,COG,CG,COG,178,Congo (Brazzaville),2,Africa,,,,,17,Middle Africa,,,,,,,,,CG,COG,CONGO (THE),289,"South of Sahara, regional","Congo, Rep.",225,Africa (South of Sahara),Congo,COG,178,Congo (Brazzaville),,5,Sub-Saharan Africa,Lower middle income,Congo,,,0.348254389,Brazzaville,-4.2633597,15.2428853,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a29,Switzerland,GEOM045,CHE,CH,CHE,756,Switzerland,150,Europe,,,,,155,Western Europe,,,,,,,,,CH,CHE,SWITZERLAND,89,"Europe, regional",Switzerland,71,Europe,Switzerland,CHE,756,Switzerland,,2,Europe and Eurasia,High income,Switzerland,,,0.92961314,Bern,46.9479739,7.4474468,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a2a,Cote D'Iviore,GEOM046,CIV,CI,CIV,384,Côte d'Ivoire,2,Africa,,,,,11,Western Africa,,,,,,,,,CI,CIV,CÔTE D'IVOIRE,289,"South of Sahara, regional",Côte d'Ivoire,225,Africa (South of Sahara),Côte d'Ivoire,CIV,384,Cote d'Ivoire,Côte d'Ivoire,5,Sub-Saharan Africa,Lower middle income,Côte d'Ivoire,Ivory Coast,The Ivory Coast,0.462221997,Abidjan,5.3599517,-4.0082563,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a2b,Cook Islands,GEOM048,COK,CK,COK,184,Cook Islands,9,Oceania,,,,,61,Polynesia,,,,,,,,,CK,COK,,889,"Oceania, regional",,831,Oceania,Small Island Developing States,COK,184,,,1,East Asia and Oceania,,Small Island Developing States,,,0.66002928,Avarua,-21.2129007,-159.7823059,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a2c,Chile,GEOM049,CHL,CL,CHL,152,Chile,19,Americas,,,,,5,South America,,,,,,,,,CL,CHL,CHILE,489,"South America, regional",Chile,377,America (North & Central America),Chile,CHL,152,Chile,,6,Western Hemisphere,High income,Chile,,,0.832178477,Santiago,-33.4378305,-70.6504492,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a2d,Cameroon,GEOM050,CMR,CM,CMR,120,Cameroon,2,Africa,,,,,17,Middle Africa,,,,,,,,,CM,CMR,CAMEROON,289,"South of Sahara, regional",Cameroon,225,Africa (South of Sahara),Cameroon,CMR,120,Cameroon,,5,Sub-Saharan Africa,Lower middle income,Cameroon,,,0.511806528,Yaoundé,3.8480325,11.5020752,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a2e,China,GEOM051,CHN,CN,CHN,156,China,142,Asia,,,,,30,Eastern Asia,,,,,,,,,CN,CHN,CHINA,789,"Far East Asia, regional",China,540,Asia (Middle East Asia),China,CHN,156,China,China (P.R.C.),3,Middle East and North Africa,Upper middle income,China,,,0.727494941,Beijing,39.904211,116.407395,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a2f,Colombia,GEOM053,COL,CO,COL,170,Colombia,19,Americas,,,,,5,South America,,,,,,,,,CO,COL,COLOMBIA,489,"South America, regional",Colombia,377,America (North & Central America),Colombia,COL,170,Colombia,,6,Western Hemisphere,Upper middle income,Colombia,,,0.7201704,Bogotá,4.7109886,-74.072092,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a30,Costa Rica,GEOM054,CRI,CR,CRI,188,Costa Rica,19,Americas,,,,,13,Central America,,,,,,,,,CR,CRI,COSTA RICA,389,"North & Central America, regional",Costa Rica,377,America (North & Central America),Costa Rica,CRI,188,Costa Rica,,6,Western Hemisphere,Upper middle income,Costa Rica,,,0.765746905,San José,37.3382082,-121.8863286,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a31,Cuba,GEOM055,CUB,CU,CUB,192,Cuba,19,Americas,,,,,29,Caribbean,,,,,,,,,CU,CUB,CUBA,380,"West Indies, regional",Cuba,377,America (North & Central America),Cuba,CUB,192,Cuba,,6,Western Hemisphere,Upper middle income,Cuba,,,0.769011135,Havana,23.1135925,-82.3665956,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a32,Cape Verde,GEOM056,CPV,CV,CPV,132,Cape Verde,2,Africa,,,,,11,Western Africa,,,,,,,,,CV,CPV,CABO VERDE,289,"South of Sahara, regional",Cape Verde,225,Africa (South of Sahara),Cabo Verde,CPV,132,Cabo Verde,,5,Sub-Saharan Africa,Lower middle income,Cabo Verde,,,0.646240273,Praia,14.93305,-23.5133267,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
